Parameter,Outcome,mu,mu_star,mu_star_conf,sigma,mu_star_norm,sigma_norm
Wind offshore Costs,DR Flexibility Capacity 2050,-2.8405392750000003,3.518091375,2.2876325799665103,5.191840362654492,0.2682940447481451,0.3215713165317316
Wind offshore Potential,DR Flexibility Capacity 2050,4.990426650000001,4.990426650000001,3.585499944752982,8.523551350208415,0.3805761727685189,0.527930259360084
Solar PV Costs,DR Flexibility Capacity 2050,0.10141319999999894,0.12002340000000018,0.14187672838271817,0.33969788683198693,0.009153134474918114,0.0210401493615567
Solar PV Potential,DR Flexibility Capacity 2050,-0.8886812999999993,1.435379999999998,2.0449771064302507,4.9569696510183725,0.10946387256658223,0.30702393474032463
Nuclear Costs,DR Flexibility Capacity 2050,0.9729267000000004,1.9157019000000024,2.036666656597265,4.942539605030011,0.14609382090955705,0.30613016903067974
Nuclear Potential,DR Flexibility Capacity 2050,-0.2156592000000021,0.44834264999999895,0.6168546804477971,1.411871719316849,0.03419117077412513,0.08744826802080406
Hydrogen Import Potential,DR Flexibility Capacity 2050,-1.7535982499999978,1.7537224499999975,1.9665558737599071,4.165607011450896,0.1337410656299756,0.2580086515104626
Hydrogen Import Price,DR Flexibility Capacity 2050,2.4739107000000016,2.47401525,1.990198786093939,4.771783136779047,0.1886714946939357,0.29555388423256695
Biomass Import Potential,DR Flexibility Capacity 2050,-5.116364025000002,5.116364025000002,3.7984992035006737,7.731380212859018,0.3901803143675171,0.4788648995334885
Biomass Import Price,DR Flexibility Capacity 2050,5.3743292249999985,5.713655924999999,3.6739677222305738,9.184156513133022,0.43573054108563464,0.5688467084630592
Ammonia Import Potential,DR Flexibility Capacity 2050,-5.461298625,5.461298625,5.344281193354342,12.373970249260116,0.41648545802160514,0.7664168437075379
Ammonia Import Price,DR Flexibility Capacity 2050,5.566620149999998,5.566620149999998,4.099762812458357,11.572187080384097,0.42451740913637465,0.7167561355233939
CCS potential,DR Flexibility Capacity 2050,-6.7400737500000005,11.023745400000001,4.144415622929582,13.469706032761751,0.8406846003650941,0.8342843384414083
Flexibility Costs,DR Flexibility Capacity 2050,0.21362490000000206,0.5685204000000006,0.41501187096643355,1.0930150108121583,0.04335607617293156,0.06769897598240178
LNG Import Price,DR Flexibility Capacity 2050,0.9437348999999984,1.0631622000000007,1.0043481680875108,2.5474088627640743,0.0810780779852077,0.15778097254993723
Electricity Trade Price,DR Flexibility Capacity 2050,-0.27017219999999753,1.3145493000000037,0.8197265017036375,2.476205252705873,0.10024917238479739,0.15337077558145398
Weather Conditions,DR Flexibility Capacity 2050,11.769193724999997,13.112819475000004,6.09262035992984,16.145222212759695,1.0,1.0
Electricity Trade Ratio,DR Flexibility Capacity 2050,2.094864225000001,2.4954180750000017,1.2281540956910213,3.06310985762503,0.19030370087513165,0.18972237218291307
Electricity Trade Volume,DR Flexibility Capacity 2050,-0.04440885000000101,2.6218310999999996,2.1404881081705414,5.344543605582957,0.1999441161375402,0.3310294237609887
WACC,DR Flexibility Capacity 2050,-7.0379898,7.039143749999999,5.338352764784559,11.519393262410537,0.5368138990565946,0.7134862010946291
Bunker Emission Reduction,DR Flexibility Capacity 2050,2.4042651750000004,3.1073225250000007,2.070982821881931,5.338387141323068,0.23696829891727003,0.3306481057352124
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Daily Flexibility Capacity 2050,-1.309863300000001,4.17108645,1.5564266504842765,5.330767837686119,0.29858584325155474,0.2935528096689282
Buildings demand,Daily Flexibility Capacity 2050,13.785083400000001,13.785083400000001,2.1855171711416777,4.9473385971295425,0.9868006335092887,0.27243826589178577
Steel Production,Daily Flexibility Capacity 2050,0.9998169750000002,1.3087454250000021,0.5758839748032392,1.6521122479256223,0.09368610816619255,0.0909779242004145
Chemical Production,Daily Flexibility Capacity 2050,6.846841424999998,8.697140625,5.1610820347260375,12.624390329173679,0.6225819336333772,0.6951953947960295
Passenger Cars,Daily Flexibility Capacity 2050,0.34519004999999725,0.5772418500000007,0.35883899561435406,0.9130644293853619,0.04132166681473066,0.05028030422933825
Bunker aviation,Daily Flexibility Capacity 2050,1.3092995249999984,1.4547411749999983,1.4899143832178137,3.4437521235974256,0.10413716561787688,0.18963930571851073
Bunker navigation,Daily Flexibility Capacity 2050,6.971288924999996,6.971288924999996,4.151236218343647,10.467732082641882,0.4990374107976948,0.5764333126641853
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,1.9879487999999987,3.562432799999999,1.6868445972987114,5.028192795028191,0.2550155731284345,0.2768907158369663
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,1.0878946500000013,2.00494215,1.2132848742772229,3.2970935216859005,0.14352312034394188,0.18156316247533918
Wind offshore Costs,Daily Flexibility Capacity 2050,-0.5847371250000005,4.0890059249999995,1.7667666799577517,6.0354164072763234,0.2927101360310402,0.33235614414732145
Wind offshore Potential,Daily Flexibility Capacity 2050,3.7949590499999983,7.8527544,4.4791193392425726,12.746635202136748,0.5621368251361362,0.701927131577406
Solar PV Costs,Daily Flexibility Capacity 2050,-0.657747825000001,0.879482475,0.7428781083787481,2.0995872150822854,0.06295746193964391,0.11561931505910308
Solar PV Potential,Daily Flexibility Capacity 2050,1.194661575000002,3.3299435250000022,1.553631183281827,5.208968566022334,0.23837290531155989,0.28684561109994067
Nuclear Costs,Daily Flexibility Capacity 2050,1.4140685999999978,2.385757349999998,1.995499835781017,4.6095477719100195,0.17078365041878815,0.25383692198733654
Nuclear Potential,Daily Flexibility Capacity 2050,-0.7471469249999985,1.1165891250000002,1.3067969837503468,3.1908567117690962,0.07993066301793883,0.17571295196328685
Hydrogen Import Potential,Daily Flexibility Capacity 2050,-0.3819750750000022,4.209438225000001,4.297172750802512,10.076791761302285,0.3013312423737833,0.55490515138678
Hydrogen Import Price,Daily Flexibility Capacity 2050,2.876505224999996,2.905929524999996,2.053157098439724,4.931879092169271,0.20802000343380891,0.27158694742222206
Biomass Import Potential,Daily Flexibility Capacity 2050,-4.007022975000001,9.785751375,4.66795534405433,14.716163094263983,0.7005097739353824,0.8103843865281729
Biomass Import Price,Daily Flexibility Capacity 2050,6.633158850000001,6.803895300000002,4.265626599162873,10.003829398271227,0.48705459354499614,0.5508872861711099
Ammonia Import Potential,Daily Flexibility Capacity 2050,-6.562275450000001,6.562275450000001,6.113174544031529,13.237741374710026,0.4697583165381831,0.7289711899934289
Ammonia Import Price,Daily Flexibility Capacity 2050,7.293266174999999,7.293266174999999,6.853581390701623,14.406696613582637,0.5220860456921042,0.7933427974609971
CCS potential,Daily Flexibility Capacity 2050,-9.291743550000001,12.787798949999999,4.624397074233182,13.902155013238815,0.9154103561716148,0.7655588817314997
Flexibility Costs,Daily Flexibility Capacity 2050,-3.8779739250000027,3.900109425000003,1.1491559864214111,2.3689450515925974,0.2791880425870728,0.13045221570710194
LNG Import Price,Daily Flexibility Capacity 2050,1.3108685999999985,1.3937726999999989,1.0884120340351258,2.6502304914103623,0.09977275751033546,0.14594194133231442
Electricity Trade Price,Daily Flexibility Capacity 2050,1.6486874250000003,2.8247960250000017,1.0502584470372658,3.6559030520835147,0.20221208868453577,0.20132195689132856
Weather Conditions,Daily Flexibility Capacity 2050,7.960390425000003,13.969471575,6.145287369646684,18.15948497886364,1.0,1.0
Electricity Trade Ratio,Daily Flexibility Capacity 2050,6.374168849999999,6.7812445499999985,2.1858404704300436,6.341077954753742,0.4854331471017005,0.3491882045187024
Electricity Trade Volume,Daily Flexibility Capacity 2050,4.926233849999996,6.971937299999996,5.443666998800984,12.12338801293299,0.4990838245075133,0.6676063790930061
WACC,Daily Flexibility Capacity 2050,-7.449576225000003,7.763708325000003,5.017581784019903,11.38856693438908,0.5557624913238712,0.6271415157227515
Bunker Emission Reduction,Daily Flexibility Capacity 2050,2.7272658750000014,3.4424451749999974,2.1340215947789676,5.309226845796519,0.24642629869841712,0.29236659806024695
End-of-Life Emission Reduction,Daily Flexibility Capacity 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity capacity_Carrier_sum 2050 Nuclear,-0.6353126999999998,0.6353126999999998,0.6736370794333779,1.5601810177210995,0.14702891014736777,0.3928663171666685
Buildings demand,Electricity capacity_Carrier_sum 2050 Nuclear,0.18504307499999995,0.19212502499999998,0.20874633001343754,0.46791687949672706,0.04446303849708307,0.11782529020671657
Steel Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.11914837499999995,0.11925292500000004,0.2602783553030661,0.5087712523548866,0.027598421367360983,0.12811275481667778
Chemical Production,Electricity capacity_Carrier_sum 2050 Nuclear,1.548580875,1.548580875,1.0709914520046413,2.761898118494597,0.3583843961033791,0.6954684936414793
Passenger Cars,Electricity capacity_Carrier_sum 2050 Nuclear,0.0026342250000000343,0.004007475000000005,0.004831782342422817,0.01123387713391378,0.0009274404268839951,0.002828781972716261
Bunker aviation,Electricity capacity_Carrier_sum 2050 Nuclear,0.15891937499999997,0.15966532499999997,0.19891853210674584,0.5060768146790895,0.03695096717423605,0.12743427341323668
Bunker navigation,Electricity capacity_Carrier_sum 2050 Nuclear,0.45579300000000006,0.45579300000000006,0.43820929581260837,0.941408699472484,0.10548309209433279,0.23705439593838998
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Nuclear,0.23209125000000003,0.23209125000000003,0.3118082402771938,0.6171617516010928,0.053712327082774014,0.15540636739819283
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.008170049999999951,0.049458299999999955,0.06241348884250892,0.1598777979832442,0.011446016972022683,0.04025853473216778
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.48457447499999995,0.487833225,0.5939343014854683,1.5728990542216312,0.11289808531361904,0.396068822584183
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,-2.3224986000000003,2.4052314000000004,1.4524273728024208,3.4873455238999695,0.5566369937106999,0.8781420726829797
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Nuclear,-0.005918324999999914,0.00821782499999999,0.014358900648835472,0.03229087559825474,0.0019018317334625787,0.008131106089794225
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Nuclear,-0.37218569999999995,0.3882845999999999,0.3571792148460298,0.8658588104096933,0.08985978332403341,0.21803031710310014
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Nuclear,-4.3210052999999995,4.3210052999999995,1.6985340171055057,3.9712771228977943,1.0,1.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Nuclear,2.1426657000000002,2.1426657000000002,1.2933311256818276,3.0517026391564186,0.4958720370002787,0.7684436378314559
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.17067922500000007,0.171059025,0.39095107570829857,0.7542792915714917,0.03958778412051474,0.18993368335400954
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,-0.96793935,0.96793935,0.8122999835554193,1.8265707236179243,0.2240079062157133,0.45994541984647425
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.8244687000000003,0.8284932000000002,0.8321459819687997,2.0542089668218457,0.19173621471836663,0.5172665878635319
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,-0.45,0.45,0.46013564637033166,1.1190632830983902,0.10414243185492045,0.2817892704203485
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.42670815000000006,0.42670815000000006,0.5559212059279172,1.6457740138152883,0.09875205429625372,0.4144193323417295
CCS potential,Electricity capacity_Carrier_sum 2050 Nuclear,-1.392740175,1.392740175,0.9269786955320753,2.3602981640100285,0.3223185528145499,0.594342346546631
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.0038261999999999797,0.013121550000000037,0.013212769594540076,0.03122463768084434,0.0030366891704576337,0.007862618677706401
LNG Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.07148977500000006,0.079036275,0.12278990606883747,0.33194438992629305,0.018291177518342784,0.08358630728949913
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.055731224999999995,0.14880802499999995,0.13677479437932247,0.38583554463385966,0.03443828800672843,0.09715653999797425
Weather Conditions,Electricity capacity_Carrier_sum 2050 Nuclear,0.9360975000000001,0.9499788,1.1462382296236655,2.4220440402208183,0.21985133876137578,0.6098904622534831
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Nuclear,0.777885075,0.794791425,0.7565474361364459,1.8987943072828253,0.18393669292652803,0.4781319078274994
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Nuclear,0.502646025,0.5251302749999999,0.5527597414086253,1.208263509229513,0.12152965306476249,0.3042506155671799
WACC,Electricity capacity_Carrier_sum 2050 Nuclear,-1.3776681750000002,1.3776681750000002,1.2924147479947201,2.8504945762475074,0.31883047563028916,0.7177778049816718
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.96346455,0.96346455,1.1765417532133786,2.870674195947429,0.22297231387334795,0.7228591979631811
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity capacity_Carrier_sum 2050 Solar PV,-4.977598575000002,4.977598575000002,4.051841937916291,9.567613108209008,0.1672960423320413,0.41087156907003275
Buildings demand,Electricity capacity_Carrier_sum 2050 Solar PV,0.6769993499999998,0.6769993499999998,0.8912902963600728,2.246235934467002,0.02275380591862299,0.09646235403311701
Steel Production,Electricity capacity_Carrier_sum 2050 Solar PV,1.2907132499999985,1.2907132499999985,1.270884851154289,2.8920454665463615,0.04338060115876786,0.12419599802193637
Chemical Production,Electricity capacity_Carrier_sum 2050 Solar PV,4.7575667999999975,4.7575667999999975,4.321355286479993,10.544973934559719,0.15990082060209396,0.4528433515541879
Passenger Cars,Electricity capacity_Carrier_sum 2050 Solar PV,0.3870000000000008,0.3870000000000008,0.5064989817171638,1.2722825682007441,0.013006988692835697,0.05463690151189077
Bunker aviation,Electricity capacity_Carrier_sum 2050 Solar PV,0.6920911499999984,1.2834613500000014,1.2089591382570493,3.001026523928112,0.043136866323363374,0.1288760804561782
Bunker navigation,Electricity capacity_Carrier_sum 2050 Solar PV,1.3806019499999995,1.3806019499999995,2.550595484727509,6.174239620137529,0.04640174148050871,0.26514654092395096
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Solar PV,1.0660576500000019,1.887050100000001,1.9134384487170486,4.108329401349536,0.06342335739926211,0.17642809426948217
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Solar PV,0.27332805000000204,0.27340890000000045,0.49568532743590626,1.0565320644332865,0.00918921568687505,0.04537171206411436
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Solar PV,5.092608225000001,5.092608225000001,3.8027844322723854,8.937191765349716,0.17116149250547016,0.38379875546581277
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Solar PV,-0.16183312500000008,0.6687677250000004,0.9509311418679455,2.2262104556355884,0.022477142731804758,0.09560237988744612
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Solar PV,-8.883313125,8.883313125,7.655412983442924,16.769063633487786,0.29856628778241273,0.7201306542187406
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Solar PV,29.526579525000006,29.753235675000006,8.358258473684044,17.727140039362958,1.0,0.7612742865666207
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Solar PV,1.250255924999999,1.250255924999999,1.6272942022063572,4.202147470453943,0.042020838965441315,0.18045701734821484
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Solar PV,-1.169138175,1.169138175,2.187134688325564,5.228544868780091,0.03929448843045874,0.22453462633700538
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,-0.3562210500000006,0.3562210500000006,0.7314818596562904,1.5732591411150465,0.01197251464987095,0.06756203919963004
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.35541877499999897,0.4865448750000006,0.7090135450522438,1.6634823096361266,0.01635267102760246,0.07143658287081173
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,-2.5009077000000004,2.5009077000000004,3.5768531240456043,8.372821946257753,0.08405498236621621,0.3595624584413094
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,4.2481347,4.2481347,4.037348036231961,9.795979929822188,0.1427789147507567,0.42067855366049844
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,-2.7781877250000004,2.7781877250000004,5.765720308817166,12.424433214710985,0.09337430575103324,0.5335548492605933
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,3.8236585499999998,3.8236585499999998,5.9037810373490185,14.17555357557024,0.12851236053001147,0.6087549605275722
CCS potential,Electricity capacity_Carrier_sum 2050 Solar PV,-7.000575374999999,7.000575374999999,6.99110725057338,13.899271167975757,0.23528786756064296,0.5968902890540367
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Solar PV,-0.4581896999999987,1.2195856499999995,1.4480591749272385,3.3713837131091617,0.04099001746639441,0.1447806992690589
LNG Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,1.962996525,2.0922783750000002,2.5792896124232065,6.45009439721157,0.07032103660436588,0.2769928482327853
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Solar PV,3.5335086750000015,3.730622925000003,4.311216071625766,9.929624770643146,0.1253854527201772,0.4264177975894893
Weather Conditions,Electricity capacity_Carrier_sum 2050 Solar PV,-2.5117965750000004,9.243005475,6.8193936378191475,18.562713790513367,0.31065547209597727,0.7971571650156184
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Solar PV,13.391232375000001,13.438414875000001,12.288998894113647,23.286140556924774,0.45166230059111034,1.0
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Solar PV,-0.4184346000000005,7.5158349,8.035538423770534,20.799825301526358,0.25260563194191143,0.8932276798157932
WACC,Electricity capacity_Carrier_sum 2050 Solar PV,-5.867531175000002,5.867531175000002,4.7926363045810625,11.731031210815749,0.1972064900467334,0.5037773942031456
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,3.8030502749999995,3.8030502749999995,3.4738200280017195,8.210322078388751,0.12781972073697825,0.35258406425564526
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind offshore,-2.5362077249999997,2.6289008249999997,1.2947948807270702,3.2329368927500215,0.13178537946344016,0.2202323965508939
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind offshore,4.155980024999999,4.158083775,1.6318864210529767,3.473001622900853,0.20844249540267415,0.23658595760153622
Steel Production,Electricity capacity_Carrier_sum 2050 Wind offshore,1.1324765249999995,1.2208172249999993,0.6068509249595765,1.5671327356084646,0.061198908578884464,0.10675537739396793
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind offshore,4.577871075,4.577871075,2.0148710309183517,4.73797307159523,0.22948620618032703,0.32275766554274654
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind offshore,0.4983471000000014,0.5023015500000009,0.26111156048676043,0.5878093384394254,0.02518010559482566,0.0400424331232128
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.6562973999999995,0.977204999999999,0.5285021480696206,1.599914626703895,0.04898675922419817,0.10898852783238426
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind offshore,4.034120175,4.034120175,1.857916050255831,5.137707877079958,0.20222826704141444,0.34998818600051596
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind offshore,1.6219816499999993,1.9370260499999994,1.1512706212330688,2.6544683993938114,0.09710207041751702,0.18082627547667296
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind offshore,0.4879177499999994,0.5656750500000008,0.3418318553060561,0.8841555348162298,0.028356984945314783,0.06022997009096639
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,-9.727250475000002,9.727250475000002,3.3301915488740477,7.550285172446958,0.4876218162333317,0.5143364851629493
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,19.948349625000002,19.948349625000002,6.632461261921345,14.679660864530964,1.0,1.0
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.8551971749999998,0.8551971749999998,0.9110455025302914,1.825682124765717,0.042870572808100145,0.12436814049137436
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,-1.9072523250000004,2.0741910750000003,1.2267334979014,3.0365878607879653,0.10397807908883591,0.20685681289306737
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,3.893743050000002,3.893743050000002,2.3446618118972586,5.407218065071357,0.19519123753075898,0.3683476147692411
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,-1.8703921499999996,1.8703921499999996,1.691194521859612,4.006946641992651,0.09376174897476008,0.27295907439348593
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,-1.9442432249999997,1.944752175,1.8924737531933753,4.484201857302515,0.09748937689375393,0.30547039871590326
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,1.9781964750000012,2.1819155250000004,1.986357159467973,4.734588793674472,0.10937824762533457,0.32252712357369223
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,-3.7264305750000006,3.7264305750000006,2.80012842270894,6.12650749341933,0.18680395346239076,0.41734666420136546
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,2.6529626250000007,2.8193861250000003,1.7407358954011367,4.53782314782022,0.14133430474201447,0.30912315956729763
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,-7.535828924999999,7.535828924999999,4.734709216240734,11.74629484506911,0.3777670367054236,0.8001748101313798
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,5.052258525,5.052258525,3.721136104541548,9.485140949767166,0.25326699300819977,0.6461416947775128
CCS potential,Electricity capacity_Carrier_sum 2050 Wind offshore,-6.092953274999999,6.596464275,2.648501597518373,7.7485082133141585,0.3306771938031941,0.5278397290523329
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,-0.21673380000000017,0.6766395000000005,0.44521524993045375,1.1427823585542096,0.033919572933091724,0.07784800814543362
LNG Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.9592412250000006,1.0925049750000007,0.9500028891994147,2.2050636821086695,0.054766684740216974,0.1502121678734793
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind offshore,-0.16597042500000078,1.5120384750000004,0.8083227262169864,2.4605720371434785,0.07579767266085302,0.16761777127213606
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind offshore,8.885604750000002,8.972153850000002,4.409563653865537,10.267086094929827,0.4497692299695695,0.6994089434134808
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind offshore,8.058915899999999,8.314404,3.650492046399131,9.133005355812758,0.4167965849956873,0.6221537023297282
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind offshore,1.5630275250000003,2.492616375,1.4054041101510442,4.157625491515114,0.12495351354159955,0.2832235383285168
WACC,Electricity capacity_Carrier_sum 2050 Wind offshore,-6.575952750000001,6.575952750000001,2.81076709678667,6.358944547221318,0.3296489621256074,0.43318061676655056
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,4.290802049999999,4.321057649999999,1.941570315878537,4.808477511076729,0.21661228779471017,0.32756053123100315
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity generation_Carrier_sum 2050 Nuclear,-13.961988900000005,14.1960723,13.464571396149545,33.178455242478606,0.13650495765805165,0.3314309361511241
Buildings demand,Electricity generation_Carrier_sum 2050 Nuclear,3.3716097749999987,3.4446059250000003,3.5749192854700635,8.758389803253005,0.033122245083296656,0.08749055103542393
Steel Production,Electricity generation_Carrier_sum 2050 Nuclear,3.286024949999997,3.3360176999999984,6.669480417901391,14.449463961746028,0.032078094930878216,0.14434063710091083
Chemical Production,Electricity generation_Carrier_sum 2050 Nuclear,41.434400925,41.508935325,30.56774816252055,73.45043173070498,0.39913684146071376,0.7337214819466434
Passenger Cars,Electricity generation_Carrier_sum 2050 Nuclear,0.018541050000004233,0.04258724999999579,0.03758263973376702,0.09210062844861137,0.0004095055755684116,0.0009200246751617524
Bunker aviation,Electricity generation_Carrier_sum 2050 Nuclear,3.2001162750000036,3.4944624750000033,3.91726128098876,10.131786084498753,0.033601649956905746,0.10120987617799335
Bunker navigation,Electricity generation_Carrier_sum 2050 Nuclear,11.496058350000004,11.721233100000003,11.706018765377449,26.690573758698118,0.11270768380178325,0.2666212692123847
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Nuclear,6.349791825000001,6.596024625000001,9.209198919962702,17.570649955130943,0.06342529420247396,0.17551923140643821
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Nuclear,0.295177874999997,1.4706227249999988,1.8780090507592468,4.54730985950256,0.014141044689318283,0.04542463332574312
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Nuclear,14.91493515,14.91493515,19.12606771194929,46.1026338988085,0.14341731628989635,0.46053497670234406
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Nuclear,-59.116108725000004,59.116108725000004,36.495737499237556,85.62461481278758,0.5684418723631679,0.85533356021495
Solar PV Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.021516599999997155,0.03945975000000068,0.05883161089213725,0.13173258812983007,0.0003794325211310312,0.0013159218741920665
Solar PV Potential,Electricity generation_Carrier_sum 2050 Nuclear,-8.536623224999996,8.545006274999995,7.7344549355153225,18.775630574352437,0.08216608757033873,0.18755619490440203
Nuclear Costs,Electricity generation_Carrier_sum 2050 Nuclear,-103.75132612499999,103.99675252499999,44.95803900191747,100.10669380407528,1.0,1.0
Nuclear Potential,Electricity generation_Carrier_sum 2050 Nuclear,47.747989950000004,49.51478610000001,30.764412058705375,70.98950279320225,0.47611857964600435,0.7091384211743123
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,-0.542156850000001,0.5836357500000016,0.910865321694457,2.214295664647805,0.005612057452079575,0.022119356663416873
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Nuclear,4.822178474999999,4.839504525000001,9.14758541994799,21.60255843851155,0.04653515044940103,0.21579534412345286
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,-24.212346824999997,24.362865824999993,18.658177257773538,46.321556878344595,0.23426564035394618,0.4627218732146249
Biomass Import Price,Electricity generation_Carrier_sum 2050 Nuclear,21.781169475000002,22.083072225000002,23.11605076639023,54.638105268649895,0.21234386352296344,0.5457987192703153
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,-5.997107699999999,5.997107699999999,6.062003144230243,13.656462882740378,0.057666297787119285,0.13641907812346943
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Nuclear,10.152921149999997,10.755724800000005,18.290207648662903,46.83032604423026,0.10342366024760642,0.4678041424071467
CCS potential,Electricity generation_Carrier_sum 2050 Nuclear,-36.051457649999996,36.339495299999996,27.94470041282699,68.05363943873067,0.3494291352152008,0.6798110780875699
Flexibility Costs,Electricity generation_Carrier_sum 2050 Nuclear,-0.08506702500000181,0.13660012500000143,0.07924294944077165,0.21195271349267356,0.0013135037554866326,0.0021172681410046236
LNG Import Price,Electricity generation_Carrier_sum 2050 Nuclear,2.070576075000001,2.136780525000002,4.054572398508139,9.317740430058107,0.020546608169195832,0.0930780957394758
